19.9284000 +16.0790844 SGE  O
19.9280777 +16.4957294 SGE  O
19.0936985 +16.3550682 SGE  O
19.0916996 +18.6882229 SGE  O
18.9829369 -11.8664360 SGR  O
18.9862480 -15.8328123 SGR  O
18.3699684 -15.9435720 SGR  O
17.7200127 -16.0618820 SGR  O
17.7334557 -30.0606632 SGR  O
17.9668541 -30.0182076 SGR  O
17.9750309 -37.0174599 SGR  O
19.3064213 -36.7785645 SGR  O
19.3179760 -45.2775650 SGR  O
20.4779530 -45.0900002 SGR  O
20.4598637 -27.5913391 SGR  O
20.1277313 -27.6419144 SGR  O
20.1150913 -11.6762342 SGR  O
16.0291519 -08.3523235 SCO  O
16.3794136 -08.2958899 SCO  O
16.3873787 -18.5452347 SCO  O
16.4958820 -18.5272255 SCO  O
16.4967117 -19.5271549 SCO  O
16.3881989 -19.5451660 SCO  O
16.3927631 -24.8781185 SCO  O
16.8770447 -24.7960968 SCO  O
16.8823566 -30.2123089 SCO  O
17.7334557 -30.0606632 SCO  O
17.9668541 -30.0182076 SCO  O
17.9750309 -37.0174599 SCO  O
17.9872856 -45.5163460 SCO  O
16.5713749 -45.7670517 SCO  O
16.5663185 -42.2674789 SCO  O
16.1435204 -42.3366776 SCO  O
16.1298466 -29.8377628 SCO  O
15.7953320 -29.8896160 SCO  O
15.7875376 -20.3902016 SCO  O
16.0381184 -20.3516178 SCO  O
23.1120644 -24.8250446 SCL  O
23.9407043 -24.8042011 SCL  O
 1.7639259 -24.8729095 SCL  O
 1.7567152 -39.3726234 SCL  O
23.4461803 -39.3127594 SCL  O
23.4455585 -36.3127670 SCL  O
23.1151676 -36.3249741 SCL  O
18.3699684 -15.9435720 SCT  O
18.9862480 -15.8328123 SCT  O
18.9829369 -11.8664360 SCT  O
18.9764862 -03.8336766 SCT  O
18.6932125 -03.8842230 SCT  O
18.3599415 -03.9444826 SCT  O
15.1902008 -00.4742887 SER1 O
15.1854324 +07.5253930 SER1 O
15.1736994 +25.5246105 SER1 O
15.2733011 +25.5380573 SER1 O
16.1203823 +25.6641407 SER1 O
16.1237717 +21.6644115 SER1 O
16.0074005 +21.6459675 SER1 O
16.0120716 +15.6463346 SER1 O
16.1784420 +15.6728001 SER1 O
16.1873112 +03.6735139 SER1 O
16.3705730 +03.7033811 SER1 O
16.3735085 -00.2963768 SER1 O
16.3758926 -03.5461800 SER1 O
16.0257969 -03.6025870 SER1 O
15.1921301 -03.7241600 SER1 O
18.3567066 +00.0552235 SER2 O
18.3542824 +03.0550034 SER2 O
18.5292816 +03.0867271 SER2 O
18.5280704 +04.5866175 SER2 O
18.3530674 +04.5548930 SER2 O
18.3516407 +06.3047633 SER2 O
18.7639046 +06.3791943 SER2 O
18.9683990 +06.4156075 SER2 O
18.9717617 +02.1659052 SER2 O
18.6884155 +02.1153460 SER2 O
18.6900139 +00.1154895 SER2 O
18.6932125 -03.8842230 SER2 O
18.3599415 -03.9444826 SER2 O
18.3699684 -15.9435720 SER2 O
17.7200127 -16.0618820 SER2 O
17.2864952 -16.1399899 SER2 O
17.2814713 -10.1404381 SER2 O
17.6982327 -10.0653696 SER2 O
17.6996269 -11.7319136 SER2 O
17.7829800 -11.7167768 SER2 O
17.7815838 -10.0502338 SER2 O
18.0815811 -09.9956055 SER2 O
18.0766449 -03.9960551 SER2 O
17.9433136 -04.0203514 SER2 O
17.9400692 -00.0206471 SER2 O
 9.6899271 -00.5670585 SEX  O
 9.6932278 +06.4327669 SEX  O
10.8584013 +06.3377299 SEX  O
10.8566475 -00.6622211 SEX  O
10.8551426 -06.6621790 SEX  O
10.8538609 -11.6621428 SEX  O
 9.6846848 -11.5667810 SEX  O
 3.3891122 -01.3029516 TAU  O
 3.3901989 +00.4469725 TAU  O
 3.3964274 +10.3632069 TAU  O
 3.4024823 +19.4461136 TAU  O
 3.4860415 +19.4343338 TAU  O
 3.4951112 +31.1003609 TAU  O
 4.6324625 +30.9218750 TAU  O
 4.6317859 +30.2552605 TAU  O
 4.8823562 +30.2123089 TAU  O
 4.8808317 +28.7124405 TAU  O
 6.0152602 +28.5092430 TAU  O
 6.0147381 +28.0092907 TAU  O
 6.0096025 +22.8430862 TAU  O
 5.8262529 +22.8764725 TAU  O
 5.8217988 +18.0435486 TAU  O
 5.8884778 +18.0314159 TAU  O
 5.8836913 +12.5318508 TAU  O
 5.7170038 +12.5621548 TAU  O
 5.7195764 +15.5619202 TAU  O
 5.4528155 +15.6101446 TAU  O
 5.4532475 +16.1101055 TAU  O
 5.0863519 +16.1754990 TAU  O
 5.0859284 +15.6755352 TAU  O
 4.7356019 +15.7364635 TAU  O
 4.7234907 +00.2375014 TAU  O
 3.6901937 +00.4037257 TAU  O
 3.6890388 -01.3461887 TAU  O
11.6233683 -00.6916979 VIR  O
11.6243792 +10.3082914 VIR  O
11.9735823 +10.3040485 VIR  O
11.9736357 +13.3040485 VIR  O
12.9374685 +13.3225126 VIR  O
12.9372711 +14.3225088 VIR  O
13.6019287 +14.3604937 VIR  O
13.6042566 +07.3605771 VIR  O
15.1854324 +07.5253930 VIR  O
15.1902008 -00.4742887 VIR  O
14.7735395 -00.5269387 VIR  O
14.7778072 -08.5266848 VIR  O
14.3605671 -08.5731344 VIR  O
14.3675394 -22.5727749 VIR  O
12.9444580 -22.6773415 VIR  O
12.9422035 -11.6773882 VIR  O
11.9397840 -11.6957970 VIR  O
11.9399071 -06.6957974 VIR  O
11.6228199 -06.6916924 VIR  O
18.9559422 +21.2478352 VUL  O
18.9518108 +25.6641407 VUL  O
19.3440876 +25.7325745 VUL  O
19.3421764 +27.7324085 VUL  O
19.7514801 +27.8011742 VUL  O
19.7500629 +29.3010578 VUL  O
21.0048389 +29.4871387 VUL  O
21.0055943 +28.4871883 VUL  O
21.5080109 +28.5480537 VUL  O
21.5108013 +24.0482101 VUL  O
21.3434467 +24.0289364 VUL  O
21.3458939 +20.0290813 VUL  O
21.1452522 +20.0046406 VUL  O
20.6605110 +19.9399967 VUL  O
20.6597958 +20.9399471 VUL  O
20.3422699 +20.8936996 VUL  O
20.3416939 +21.6436558 VUL  O
19.9240170 +21.5787334 VUL  O
19.9257126 +19.4955387 VUL  O
19.3414192 +19.3982983 VUL  O
19.3397541 +21.3148155 VUL  O
AQR -4.967045 330.1367
AQL 4.9367876 293.06027
ARI 22.558388 39.301052
BOO 35.487274 221.78728
CAE -37.816418 70.57664
CNC 17.750267 123.82528
CVN 37.480183 197.26773
CMA -24.825434 100.44363
CMI 7.0640187 113.7484
CAP -20 314.8428
CET -6.079648 30
COL -35.63429 89.81222
COM 24.740355 191.00447
CRA -42.01518 278.222
CRB 31.429926 238.26157
CRV -19.853188 187.88184
CRT -14.788744 169.78647
CYG 40 306.7922
DEL 11.783926 310.05582
EQU 8.5 317.13818
ERI -17 52.19373
FOR -33.11532 42.85748
GEM 21.569845 107.41901
HER 25.347355 260.29352
HYA -21.020706 155
LEO 15.602908 162.73611
LMI 32.464016 156.06284
LEP -17.075802 80.80428
LIB -14.789073 227.98619
LYR 35.49621 285.01147
MIC -36.311832 315.97388
MON 1.218718 103.42648
OPH -5.141355 261.37698
ORI 7 85.821175
PEG 20.060152 350
PER 47.879833 42.648827
PSC 12.219544 10
PSA -29.155466 10
PUP -33.054207 113.59732
PYX -24.663517 134.11882
SGE 18.866205 300
SGR -26.988972 285.62253
SCO -30 249.7677
SCL -35 258.38638
SCT -9.217534 280.922
SER1 10.307668 237.7899
SER2 -4 272
SEX -2.6214123 155.33977
TAU 20 72.44438
VIR -0.5260876 197.62115
VUL 25 303.9247
