4	39	19.7	-	14	21	33	5.45
5	39	49.8	-	32	37	45	5.45
6	54	24.6	-	1	7	37	5.45
7	11	23.6	-	0	18	7	5.45
7	20	58.2	-	14	21	36	5.45
8	56	56.6	+	32	54	37	5.45
9	2	44.3	+	24	27	10	5.45
10	53	43.7	-	2	7	45	5.45
12	37	42.2	-	27	8	20	5.45
18	36	39.1	+	6	40	19	5.45
21	37	45.4	+	19	19	7	5.45
0	52	40.6	-	24	0	21	5.46
2	22	1.4	-	10	46	40	5.46
3	44	48.2	+	24	17	22	5.46
4	3	56.6	+	8	11	50	5.46
4	40	3.4	+	12	11	52	5.46
5	31	14.5	+	3	17	32	5.46
5	32	14.2	+	17	3	29	5.46
6	57	33.9	-	24	37	50	5.46
7	10	19.4	-	27	29	29	5.46
7	16	14.5	-	15	35	9	5.46
9	9	35.5	-	8	47	16	5.46
10	32	11.8	+	14	8	14	5.46
12	11	3.9	-	23	36	9	5.46
12	31	0.6	+	24	34	2	5.46
12	39	7.3	+	21	3	45	5.46
14	6	42.8	-	9	18	48	5.46
14	56	46.1	-	11	24	35	5.46
15	26	17.4	+	34	20	9	5.46
17	55	25.2	+	26	3	0	5.46
19	37	47.3	-	4	38	51	5.46
22	10	37.5	-	11	33	54	5.46
0	54	58	+	23	37	42	5.47
2	24	49	+	10	36	38	5.47
4	4	21.7	+	24	6	21	5.47
5	29	16.5	+	25	9	2	5.47
6	6	32	-	23	6	38	5.47
9	16	41.3	-	8	44	41	5.47
16	0	19.6	-	16	32	0	5.47
17	56	47.7	-	4	4	55	5.47
19	37	34.4	-	14	18	6	5.47
20	13	13.9	-	1	0	34	5.47
20	40	19.8	-	33	25	55	5.47
20	53	53.9	+	33	26	16	5.47
3	52	41.6	-	5	21	41	5.48
4	30	38.9	+	15	41	31	5.48
4	57	22.3	+	17	9	13	5.48
7	47	56.7	-	12	11	35	5.48
9	29	54.5	-	26	35	23	5.48
10	46	25.3	+	14	11	41	5.48
11	38	40.1	-	13	12	7	5.48
12	29	26.9	+	24	6	32	5.48
12	33	46.8	-	9	27	7	5.48
12	44	0.5	-	28	19	26	5.48
14	2	22.8	-	27	25	48	5.48
16	13	15.4	+	5	1	16	5.48
16	57	11.1	-	33	15	34	5.48
18	32	49.9	+	30	33	15	5.48
18	52	16.4	+	21	25	31	5.48
20	58	25.9	+	10	50	21	5.48
22	29	58	+	4	25	54	5.48
2	51	29.6	+	15	4	55	5.49
5	47	26.2	+	17	43	45	5.49
5	49	36.5	-	14	29	1	5.49
7	46	2.2	-	6	46	21	5.49
10	46	24.5	+	18	53	29	5.49
16	19	32.7	-	30	54	24	5.49
16	50	19.4	+	7	14	52	5.49
18	33	53.5	-	24	1	57	5.49
19	20	35.7	-	0	53	32	5.49
19	43	33.5	-	15	28	12	5.49
19	43	42.9	+	25	46	19	5.49
19	58	38	+	30	59	1	5.49
20	11	48	+	26	48	32	5.49
21	24	11.5	-	12	52	41	5.49
21	25	17	-	3	33	24	5.49
22	57	27.9	+	20	46	8	5.49
23	47	56.5	-	2	45	42	5.49
0	46	11.8	-	22	31	19	5.5
0	47	1.5	+	11	58	26	5.5
1	2	49.1	+	31	48	16	5.5
1	2	26.4	-	31	33	7	5.5
1	26	41.7	+	19	14	25	5.5
2	2	58	+	33	17	2	5.5
3	24	18.5	+	24	43	27	5.5
4	9	10	+	19	36	33	5.5
5	8	6.6	+	24	15	55	5.5
5	14	44.1	+	5	9	22	5.5
5	17	40.2	-	13	31	11	5.5
5	27	45.6	+	15	52	27	5.5
5	56	20.9	-	31	22	57	5.5
6	8	57.9	-	22	25	39	5.5
8	26	43.9	+	12	39	16	5.5
10	24	8.6	+	33	43	7	5.5
11	3	14.9	-	11	18	13	5.5
15	16	23	-	22	23	58	5.5
15	32	55.2	-	16	51	10	5.5
16	15	37.3	-	8	22	10	5.5
17	50	22.9	+	29	19	20	5.5
18	32	43.3	-	14	51	56	5.5
19	4	25.1	-	31	2	49	5.5
0	5	42	+	13	23	46	5.51
0	10	2.3	+	11	8	44	5.51
2	0	26.9	-	8	31	25	5.51
2	16	59	-	6	25	20	5.51
4	47	36.3	-	16	56	4	5.51
4	56	24.2	-	5	10	17	5.51
10	43	1.8	+	26	19	32	5.51
13	45	56.3	-	12	25	36	5.51
15	20	8.5	+	29	36	58	5.51
15	32	57.9	-	1	11	11	5.51
16	51	24.9	+	1	12	58	5.51
18	10	40.3	+	3	19	27	5.51
19	13	15.5	-	12	16	57	5.51
20	41	2.6	+	32	18	26	5.51
20	56	54	-	9	41	51	5.51
22	59	35.8	-	29	27	44	5.51
1	8	22.2	+	5	38	59	5.52
3	15	20.5	+	30	33	24	5.52
3	22	11.9	+	27	36	27	5.52
3	21	24	-	23	38	7	5.52
5	50	28.9	+	14	18	20	5.52
6	18	13.7	-	19	58	1	5.52
6	36	35.3	-	5	12	40	5.52
11	6	54.2	+	1	57	20	5.52
11	30	29	+	18	24	35	5.52
15	1	19.8	-	2	45	18	5.52
15	32	36.7	-	19	40	14	5.52
17	41	58.7	+	15	57	7	5.52
17	42	28.4	+	24	33	51	5.52
18	7	48.4	-	17	9	15	5.52
19	29	52.2	-	26	59	8	5.52
19	46	1.2	-	31	54	31	5.52
19	54	31.1	+	24	19	10	5.52
20	4	8.3	+	7	16	41	5.52
20	10	33.5	+	26	54	15	5.52
0	9	2.4	+	18	12	43	5.53
2	36	0	-	7	49	54	5.53
3	40	38.3	-	5	12	38	5.53
4	27	17.5	+	22	59	47	5.53
4	44	8	-	18	40	0	5.53
6	20	36.3	-	34	8	38	5.53
6	33	36.1	+	14	9	19	5.53
11	55	40.5	+	15	38	48	5.53
14	57	33.3	-	0	10	3	5.53
15	48	56.8	-	3	49	7	5.53
17	15	19.3	-	33	32	54	5.53
18	10	5.7	-	30	43	43	5.53
18	59	23.8	-	12	50	26	5.53
19	19	39.3	+	12	22	29	5.53
19	57	45.4	+	16	47	21	5.53
21	52	29.9	+	28	47	36	5.53
22	23	30.9	-	24	45	45	5.53
23	37	56.8	+	18	24	2	5.53
2	12	47.5	-	2	23	37	5.54
2	27	27.7	+	31	48	5	5.54
3	47	56	-	30	10	4	5.54
5	37	3.8	+	17	2	25	5.54
7	27	59.2	-	29	9	21	5.54
8	10	39.8	-	13	47	57	5.54
8	26	41.9	-	12	32	4	5.54
8	51	34.5	-	7	10	38	5.54
12	20	19.7	+	26	37	10	5.54
14	14	5.2	+	12	57	34	5.54
15	21	7.6	-	5	49	29	5.54
15	57	14.6	+	14	24	52	5.54
16	9	52.6	-	33	32	45	5.54
17	26	49.1	+	20	4	51	5.54
19	8	16.7	-	19	17	24	5.54
20	22	3.4	+	24	26	46	5.54
21	56	56.4	+	12	4	35	5.54
22	3	16.4	-	6	31	21	5.54
0	33	41.1	-	29	33	30	5.55
1	7	57.2	+	20	44	21	5.55
1	9	49.2	+	19	39	31	5.55
3	44	56.5	-	0	17	48	5.55
4	28	32.1	+	1	22	51	5.55
5	31	7.6	-	20	51	49	5.55
6	1	16.4	-	33	54	42	5.55
6	28	34.1	+	30	29	35	5.55
6	27	20.4	+	2	54	29	5.55
6	27	15.6	-	0	16	34	5.55
7	6	11.6	+	34	28	26	5.55
8	0	47.3	+	17	18	31	5.55
12	0	44.5	-	10	26	46	5.55
12	26	51.7	-	32	49	48	5.55
13	8	32.5	-	8	59	4	5.55
13	32	51.7	-	15	21	47	5.55
16	0	47.6	-	8	24	41	5.55
17	17	3.7	-	32	39	46	5.55
17	34	46.4	-	11	14	31	5.55
19	6	37.7	+	28	37	43	5.55
20	52	8.7	-	5	30	25	5.55
23	1	19.4	-	28	51	13	5.55
23	15	34.3	-	3	29	47	5.55
23	19	24	-	5	7	28	5.55
23	51	57.9	+	2	55	49	5.55
1	5	41.7	+	21	27	55	5.56
2	59	41.2	-	2	27	54	5.56
3	12	26.4	+	6	39	39	5.56
5	16	4.1	+	11	20	29	5.56
5	50	58.1	+	27	58	4	5.56
6	9	34.3	-	14	35	3	5.56
7	42	3.2	+	14	12	30	5.56
9	34	32.7	-	5	54	54	5.56
9	36	42.9	+	31	9	42	5.56
10	29	35.4	-	30	36	26	5.56
14	22	19.7	-	34	47	13	5.56
14	41	43.5	+	11	39	38	5.56
15	43	59.3	+	32	30	57	5.56
16	45	22.5	+	15	44	43	5.56
17	6	18.1	+	22	5	3	5.56
17	9	48	-	10	31	24	5.56
19	4	57.9	+	31	44	40	5.56
19	29	22.1	+	14	35	45	5.56
22	54	45.5	-	16	16	19	5.56
0	37	20.7	-	24	46	2	5.57
0	48	1.1	-	21	43	21	5.57
1	37	5.9	+	12	8	30	5.57
3	35	57.7	-	11	11	37	5.57
3	39	51.1	+	3	3	25	5.57
8	26	27.7	+	27	53	37	5.57
10	25	44.3	-	7	3	35	5.57
11	25	36.4	+	16	27	23	5.57
12	12	9.3	+	20	32	31	5.57
13	39	34.6	+	10	44	46	5.57
16	41	53.7	-	19	55	28	5.57
18	55	27.5	+	6	36	55	5.57
18	57	16.6	+	2	32	7	5.57
19	15	20.1	+	15	5	1	5.57
19	52	1.6	+	24	59	32	5.57
21	21	4.4	+	23	51	21	5.57
23	24	50.8	+	32	23	6	5.57
1	6	5.1	-	9	50	22	5.58
1	38	51.8	-	21	16	31	5.58
2	15	42.8	+	25	2	35	5.58
2	18	1.4	+	1	45	28	5.58
4	30	8.6	+	15	38	17	5.58
4	40	6.8	-	24	28	57	5.58
4	49	12.8	+	31	26	14	5.58
7	14	51.1	-	27	2	17	5.58
8	21	21.2	-	20	4	45	5.58
10	29	29	-	29	39	49	5.58
10	30	59.8	-	13	35	18	5.58
10	33	30.9	+	34	59	19	5.58
11	55	3.1	+	8	26	38	5.58
12	33	34.3	-	12	49	49	5.58
13	3	46.1	-	20	34	59	5.58
15	23	12.3	+	30	17	16	5.58
15	45	23.5	+	5	26	49	5.58
16	56	48	-	23	9	0	5.58
17	55	50.8	+	22	27	51	5.58
19	20	38.1	-	22	24	9	5.58
20	47	48.3	+	6	0	30	5.58
20	55	38.6	+	12	34	7	5.58
21	46	32.1	-	11	21	57	5.58
22	1	5	+	0	36	18	5.58
22	9	13.6	+	33	10	20	5.58
22	13	44.4	-	25	10	51	5.58
22	29	8	+	9	7	44	5.58
0	49	25.6	-	13	33	41	5.59
3	29	36	-	12	40	29	5.59
4	5	37.4	-	27	39	6	5.59
4	19	57.7	+	14	2	7	5.59
5	52	22.3	+	14	10	18	5.59
6	58	35.9	-	25	24	50	5.59
7	29	18.7	-	1	54	19	5.59
7	33	11.6	+	3	17	25	5.59
8	26	27.2	-	3	59	15	5.59
9	9	56.4	-	30	21	55	5.59
9	25	24	-	5	7	3	5.59
12	41	57.1	+	6	48	24	5.59
17	31	21.3	+	2	43	28	5.59
19	16	31	+	4	50	5	5.59
19	26	19.2	-	21	46	36	5.59
20	37	4.7	+	26	27	43	5.59
21	8	38.9	+	30	12	21	5.59
23	20	49.6	+	30	24	54	5.59
3	43	33.8	-	10	29	8	5.6
3	59	30.1	-	12	34	27	5.6
4	29	6.9	-	13	2	54	5.6
5	35	13.4	+	10	14	24	5.6
6	28	49.5	-	7	2	4	5.6
6	32	23.1	-	5	52	8	5.6
7	49	35.4	-	33	17	20	5.6
9	8	42.2	-	8	35	22	5.6
10	7	9.5	-	17	8	30	5.6
13	6	22.6	+	22	36	58	5.6
13	44	29.8	-	16	10	45	5.6
17	53	23.3	-	34	53	43	5.6
18	25	1.5	-	30	45	24	5.6
21	23	0.5	-	22	40	8	5.6
22	1	5.4	+	13	7	11	5.6
23	8	21	-	28	49	24	5.6
0	58	43.9	-	11	22	48	5.61
3	2	22.5	+	4	21	10	5.61
3	19	34.8	-	24	7	23	5.61
3	24	29.7	+	33	32	9	5.61
3	28	20.8	+	33	48	27	5.61
4	4	22.7	-	12	47	33	5.61
5	3	53.3	-	24	23	16	5.61
5	25	1.6	-	10	19	45	5.61
5	35	8.5	+	9	56	6	5.61
7	26	59.4	-	23	5	10	5.61
7	50	10.6	-	9	11	0	5.61
8	24	35	-	3	45	4	5.61
10	25	15.2	+	8	47	5	5.61
10	49	57	-	34	3	29	5.61
15	46	44.2	-	34	40	57	5.61
17	30	55.4	+	31	9	30	5.61
18	35	30.4	+	23	36	20	5.61
19	54	44.8	+	0	16	25	5.61
21	4	34.7	+	5	30	10	5.61
23	54	46.6	+	0	6	33	5.61
2	3	40.5	-	4	6	13	5.62
2	18	7.5	+	19	54	4	5.62
3	6	23.7	+	13	11	14	5.62
6	34	35.3	-	32	42	59	5.62
7	4	5.2	-	5	19	25	5.62
7	14	32.6	+	12	6	57	5.62
7	44	34	-	24	40	26	5.62
13	41	2.3	+	22	29	45	5.62
13	48	38.7	+	31	11	25	5.62
15	55	30.1	-	26	15	57	5.62
15	56	54.2	-	33	57	51	5.62
17	31	49.6	+	28	24	27	5.62
17	33	29.9	-	5	44	41	5.62
18	54	13.2	+	27	54	34	5.62
23	59	27.9	-	29	29	6	5.62
1	34	37.8	-	15	40	34	5.63
2	3	39.3	+	25	56	8	5.63
2	11	21.1	+	8	34	11	5.63
2	56	26.1	+	18	1	23	5.63
3	56	52.1	+	22	28	41	5.63
6	4	58.4	+	4	9	31	5.63
6	23	55.9	-	25	34	40	5.63
7	1	5.9	-	25	12	55	5.63
7	27	8	-	17	51	52	5.63
7	51	42.9	-	21	10	26	5.63
8	12	12.7	+	17	38	52	5.63
9	37	9.9	-	32	10	43	5.63
9	46	23.3	+	11	48	36	5.63
12	30	17.5	-	23	41	48	5.63
14	46	6	+	15	7	55	5.63
14	47	22.5	-	25	37	28	5.63
15	15	49.1	+	0	22	20	5.63
16	7	37.5	+	9	53	30	5.63
16	32	35.7	+	5	31	16	5.63
18	20	57.1	+	29	51	32	5.63
19	16	26.8	+	14	32	41	5.63
19	26	13.2	+	20	5	52	5.63
23	34	38.2	+	33	29	50	5.63
0	2	29.7	+	8	29	8	5.63
3	45	9.7	+	24	50	21	5.64
4	23	25	+	16	46	38	5.64
5	33	54.3	+	14	18	20	5.64
6	21	24.7	-	11	46	24	5.64
6	53	18.8	-	19	1	58	5.64
7	42	48.1	-	26	21	4	5.64
8	13	8.9	+	29	39	24	5.64
8	43	12.3	+	12	40	51	5.64
9	43	33.3	+	29	58	28	5.64
10	42	43.2	-	32	42	57	5.64
11	32	16.3	-	29	15	40	5.64
11	51	2.2	-	5	20	0	5.64
15	28	15.4	-	16	42	59	5.64
16	14	40.8	+	33	51	31	5.64
17	5	32.3	-	0	53	31	5.64
17	33	22.8	+	19	15	24	5.64
19	15	17.4	+	21	13	56	5.64
19	37	3.3	-	18	13	52	5.64
20	4	36.1	+	32	13	7	5.64
21	47	14	+	2	41	10	5.64
22	53	2.3	+	16	50	28	5.64
23	21	15.5	-	26	59	12	5.64
2	37	41.8	-	3	23	46	5.65
4	18	23.2	+	21	34	45	5.65
5	24	28.4	-	16	58	34	5.65
6	4	20.3	-	32	10	21	5.65
6	15	34.3	-	0	30	44	5.65
6	50	25.5	+	13	24	48	5.65
6	52	0	+	23	36	6	5.65
8	1	13.8	+	4	52	47	5.65
8	30	28.6	-	32	9	34	5.65
9	46	23.6	+	1	47	8	5.65
10	10	55.8	-	8	25	6	5.65
13	29	13	+	10	49	6	5.65
14	58	39.2	-	27	39	26	5.65
17	0	58.1	+	22	37	56	5.65
17	18	48.5	+	28	49	23	5.65
18	25	38.8	+	8	1	55	5.65
19	2	27.7	-	24	50	49	5.65
19	36	1.7	-	24	43	9	5.65
19	53	18.7	-	3	6	52	5.65
20	32	23.7	-	9	51	12	5.65
21	0	27.7	+	19	19	46	5.65
22	1	9.2	+	8	15	26	5.65
22	30	1.8	+	32	34	21	5.65
23	0	5.8	-	25	9	51	5.65
23	37	39.6	-	13	3	37	5.65
1	26	51.6	-	13	3	24	5.66
4	59	1.3	-	16	22	33	5.66
5	54	43.6	-	11	46	26	5.66
6	46	39	-	10	6	26	5.66
7	33	19.5	-	19	24	45	5.66
8	44	45	+	10	4	54	5.66
8	52	34.6	+	32	28	27	5.66
9	29	12.6	-	20	44	55	5.66
10	2	48.9	+	21	56	57	5.66
10	54	17.8	-	13	45	29	5.66
12	11	51.2	+	25	52	13	5.66
12	48	26.4	-	27	35	51	5.66
18	30	11.9	-	18	43	44	5.66
19	37	17.4	+	16	27	46	5.66
20	0	20.3	-	33	42	14	5.66
20	15	23.7	+	33	43	46	5.66
20	25	40.5	+	21	24	35	5.66
22	38	51.5	-	33	4	53	5.66
22	47	42.8	-	14	3	23	5.66
0	16	8.9	-	31	26	47	5.67
0	32	23.8	+	6	57	20	5.67
3	52	0.2	+	6	32	5	5.67
4	1	46.1	+	9	59	52	5.67
5	35	0.9	-	6	0	33	5.67
6	4	58.2	+	5	25	12	5.67
8	57	35.2	+	15	34	53	5.67
9	1	58	-	0	28	58	5.67
10	35	2.2	+	8	39	1	5.67
12	46	22.5	+	9	32	24	5.67
13	14	31.3	+	11	19	54	5.67
15	8	23.8	+	26	18	4	5.67
16	12	15.9	-	28	25	3	5.67
19	26	56.5	-	29	44	36	5.67
19	40	43.3	-	0	37	16	5.67
19	59	10.5	+	23	6	5	5.67
20	3	30	+	16	1	53	5.67
21	38	31.9	+	5	46	18	5.67
21	42	10.1	+	1	17	7	5.67
0	8	3.5	-	33	31	46	5.68
1	5	5.4	+	14	56	46	5.68
2	36	37.9	+	12	26	51	5.68
4	34	8.3	+	5	34	7	5.68
4	43	9.3	-	30	45	56	5.68
5	11	22.8	-	11	50	57	5.68
5	21	31.8	-	0	24	59	5.68
7	0	15.8	+	16	4	44	5.68
8	9	28.5	-	16	14	56	5.68
8	24	55.1	-	23	9	13	5.68
11	8	49.1	+	24	39	30	5.68
12	23	21.6	-	24	50	26	5.68
12	36	58.3	+	17	5	22	5.68
14	49	18.7	-	24	15	6	5.68
16	29	46.9	-	14	33	3	5.68
20	4	23.2	-	0	42	34	5.68
20	38	59.5	+	30	20	4	5.68
21	6	1.2	-	30	7	30	5.68
21	20	50.1	+	32	27	10	5.68
21	24	34	+	26	10	28	5.68
21	53	37.4	+	19	40	6	5.68
23	36	23.3	+	2	6	8	5.68
1	36	8.4	-	29	54	27	5.69
2	42	22	+	20	0	42	5.69
3	21	6.8	+	3	40	32	5.69
3	42	18.9	+	19	42	1	5.69
5	33	31.6	+	18	32	25	5.69
6	20	4.2	+	14	39	4	5.69
6	32	39	-	32	1	50	5.69
7	9	42.9	-	25	13	52	5.69
7	52	18.9	-	14	50	47	5.69
9	37	2.6	+	16	26	16	5.69
12	29	43.2	+	20	53	46	5.69
13	21	41.6	+	2	5	14	5.69
13	32	35.9	-	28	41	34	5.69
14	45	30.2	+	0	43	2	5.69
16	15	28.7	+	18	48	30	5.69
17	33	39.4	+	16	19	3	5.69
17	48	24.8	+	20	33	56	5.69
18	9	54	+	3	7	11	5.69
18	54	0.1	-	21	21	35	5.69
18	56	6.2	+	18	6	19	5.69
19	1	17.4	+	26	17	29	5.69
19	25	21.6	-	13	53	49	5.69
21	34	51	-	20	5	4	5.69
0	47	43.3	-	18	3	41	5.7
1	14	49.2	-	0	58	26	5.7
2	10	37.6	+	19	30	1	5.7
4	10	47.7	-	8	49	11	5.7
4	55	6.8	-	16	44	26	5.7
5	23	42.3	-	0	9	35	5.7
5	58	53.2	+	12	48	31	5.7
6	36	22.8	-	18	39	36	5.7
6	50	23.3	-	31	42	22	5.7
7	19	28.1	-	16	23	42	5.7
7	36	3.9	-	14	29	34	5.7
8	46	2.5	-	2	2	56	5.7
9	37	0.2	-	25	17	48	5.7
10	4	21	-	24	17	8	5.7
10	36	32.4	-	12	13	49	5.7
11	49	41.7	+	34	55	54	5.7
12	17	30.5	+	28	56	14	5.7
12	48	54.2	+	14	7	21	5.7
13	53	12.9	+	17	55	58	5.7
15	18	24.5	+	20	34	22	5.7
16	11	38	+	23	29	41	5.7
17	34	42.5	-	32	34	54	5.7
18	43	51.6	+	31	55	36	5.7
20	56	47.3	-	26	17	47	5.7
21	25	13.1	-	9	44	55	5.7
22	5	34.7	+	28	57	50	5.7
2	13	3.3	+	15	16	47	5.71
2	41	13.9	-	0	41	45	5.71
2	59	36.1	-	25	16	27	5.71
3	18	41.2	-	18	33	35	5.71
3	36	47.3	+	0	35	16	5.71
6	9	47.9	-	22	46	27	5.71
6	17	16.1	+	5	6	1	5.71
6	39	42.7	-	30	28	13	5.71
6	49	41.3	+	32	36	24	5.71
7	7	22.6	-	23	50	25	5.71
7	15	57.1	+	27	53	51	5.71
9	28	29.2	+	8	11	18	5.71
10	59	13.9	-	33	44	14	5.71
11	5	57.6	-	27	17	16	5.71
12	38	22.4	+	1	51	17	5.71
14	57	11.7	+	16	23	18	5.71
15	1	48.9	-	0	8	26	5.71
15	47	17.3	+	14	6	55	5.71
17	24	31.5	+	16	18	4	5.71
17	43	21.6	+	24	19	40	5.71
18	5	49.6	+	32	13	50	5.71
18	46	43.3	-	10	7	30	5.71
19	54	37.6	-	8	13	38	5.71
20	1	58.6	-	13	38	13	5.71
20	3	37.4	+	29	53	48	5.71
21	23	58.8	+	24	16	27	5.71
21	54	10.4	-	4	16	34	5.71
22	40	52.7	+	14	32	58	5.71
23	10	42.6	+	17	35	40	5.71
0	30	2.4	-	3	57	26	5.72
3	9	36.7	+	29	4	37	5.72
4	10	59	+	33	35	12	5.72
4	11	20.3	+	5	31	23	5.72
4	22	3.5	+	14	4	38	5.72
4	28	0.8	+	21	37	12	5.72
4	33	54.8	-	6	44	20	5.72
4	45	4.2	-	21	17	1	5.72
4	55	18.6	-	16	25	4	5.72
5	36	35.7	-	6	3	54	5.72
5	47	13.2	+	14	29	18	5.72
6	10	34.6	-	27	9	15	5.72
8	35	28.2	-	7	58	56	5.72
10	54	58.2	+	34	2	5	5.72
12	10	3.4	+	5	48	25	5.72
15	23	52.2	-	12	22	10	5.72
16	50	39	+	29	48	24	5.72
17	47	8	+	17	41	50	5.72
18	31	25.7	-	10	47	45	5.72
19	26	11.1	-	15	3	11	5.72
19	48	42.1	+	11	48	57	5.72
20	38	43.9	+	13	18	54	5.72
22	55	11	-	4	59	16	5.72
23	50	33.3	-	14	24	7	5.72
3	28	1	-	11	17	12	5.73
4	24	29.2	+	34	7	50	5.73
5	5	16.2	-	26	9	9	5.73
5	43	21.6	-	18	33	27	5.73
6	8	57.9	+	2	29	58	5.73
6	55	18.6	+	25	22	32	5.73
8	10	27.2	+	25	30	26	5.73
8	25	35.5	+	2	6	8	5.73
9	9	4.3	-	18	19	43	5.73
9	11	58.7	-	19	44	52	5.73
9	59	36.2	+	29	38	43	5.73
11	41	34.3	+	31	44	46	5.73
13	35	31.3	-	5	23	46	5.73
14	43	13.6	-	24	59	51	5.73
16	8	28	+	8	32	3	5.73
18	9	33.8	+	3	59	36	5.73
18	23	12.2	-	12	0	53	5.73
18	27	58.8	+	6	11	39	5.73
20	15	17.4	-	27	1	58	5.73
21	36	11	-	26	10	17	5.73
23	47	15.9	-	11	54	39	5.73
0	54	35.2	+	19	11	18	5.74
1	55	51	+	23	34	38	5.74
5	27	8.3	+	30	12	31	5.74
6	28	39.2	-	32	22	16	5.74
6	49	16.4	-	2	16	19	5.74
6	55	2.7	-	20	24	17	5.74
7	2	17.4	+	15	20	10	5.74
7	36	41	-	19	42	8	5.74
9	32	20.4	-	19	24	1	5.74
11	29	41.9	+	15	24	48	5.74
11	36	35	-	33	34	12	5.74
12	32	36	-	13	51	33	5.74
13	36	59.1	+	24	36	48	5.74
14	57	28	-	21	24	56	5.74
16	41	42.5	+	1	10	52	5.74
17	24	6.6	+	22	57	37	5.74
19	26	24.1	+	13	1	26	5.74
0	14	54.5	-	9	34	11	5.75
0	48	23	+	5	16	50	5.75
1	41	44.7	-	11	19	29	5.75
2	34	42.7	-	7	51	34	5.75
2	36	9.3	-	30	2	41	5.75
3	1	10	-	7	39	46	5.75
5	2	44.9	-	22	47	42	5.75
6	9	44	+	23	6	48	5.75
6	12	1.3	+	19	47	26	5.75
6	48	19	-	1	19	9	5.75
7	7	49.5	+	7	28	16	5.75
7	14	11	-	3	54	5	5.75
7	29	22.1	-	10	19	36	5.75
8	21	54.6	-	17	35	11	5.75
8	31	30.5	+	24	4	52	5.75
8	55	12.4	-	18	14	29	5.75
13	24	33.2	-	5	9	50	5.75
13	40	40.5	+	19	57	20	5.75
16	36	21.5	-	2	19	29	5.75
17	0	9.5	-	24	59	21	5.75
17	2	18.7	+	25	30	20	5.75
17	38	9.5	-	10	55	35	5.75
18	17	11.6	-	17	22	26	5.75
18	21	23.1	-	18	51	36	5.75
18	37	36	-	0	18	34	5.75
22	7	28.6	+	19	28	32	5.75
22	17	6.5	-	5	23	14	5.75
22	26	37.4	+	4	23	37	5.75
22	59	11.8	+	11	43	44	5.75
23	52	50.5	-	8	59	48	5.75
0	2	10.2	+	27	4	55	5.75
1	33	42.9	-	7	1	31	5.76
3	45	54.4	+	24	33	17	5.76
4	24	37.4	+	33	57	35	5.76
5	21	12.7	+	29	34	12	5.76
7	24	33.4	+	27	38	17	5.76
7	52	47.9	-	5	25	41	5.76
11	29	38.6	-	24	27	48	5.76
13	58	38.9	+	21	41	46	5.76
15	10	18.6	-	26	19	58	5.76
16	31	13.4	+	22	11	43	5.76
18	33	39	-	14	51	13	5.76
20	41	23.7	-	31	35	54	5.76
22	24	27.1	-	13	31	46	5.76
0	25	24.2	+	1	56	23	5.77
2	44	32.9	+	15	18	42	5.77
3	32	36	+	9	22	25	5.77
3	51	53.7	+	34	21	33	5.77
4	20	41.2	+	6	7	51	5.77
4	48	32.5	-	16	19	46	5.77
5	28	1.6	+	17	14	20	5.77
6	28	37.3	-	17	27	58	5.77
6	50	49.9	-	0	32	27	5.77
6	52	49.4	+	8	22	49	5.77
7	29	4.9	-	31	27	23	5.77
7	34	34.9	-	27	0	43	5.77
7	41	51.8	+	13	28	50	5.77
9	9	11.5	-	12	21	28	5.77
10	12	48.3	+	4	36	53	5.77
11	34	22	+	3	3	36	5.77
13	12	32.9	+	11	33	22	5.77
14	0	0.1	-	25	0	37	5.77
14	47	57.5	-	26	38	47	5.77
14	56	13.2	+	14	26	47	5.77
16	40	38.7	+	4	13	11	5.77
17	23	57.6	+	8	51	10	5.77
17	37	31.1	+	24	18	36	5.77
17	53	14.2	+	6	6	5	5.77
18	1	54.4	-	22	46	50	5.77
18	6	15.2	-	4	45	5	5.77
18	31	4.4	+	16	55	43	5.77
19	6	38.4	+	24	15	3	5.77
20	51	28.2	+	28	15	2	5.77
21	35	17.6	-	3	58	59	5.77
21	51	34.2	+	19	49	36	5.77
23	49	27.5	+	1	4	34	5.77
2	40	12.3	-	9	27	11	5.78
4	41	19.8	+	28	36	54	5.78
4	48	36.3	-	5	40	26	5.78
5	8	20.2	-	8	39	54	5.78
5	29	54.8	+	1	47	21	5.78
5	35	15.4	-	33	4	48	5.78
6	6	57.6	-	21	48	46	5.78
6	12	20.1	+	32	41	36	5.78
6	19	41	-	34	23	48	5.78
7	5	39.1	+	9	11	9	5.78
7	11	23.1	+	26	51	24	5.78
7	13	7.2	-	11	15	5	5.78
7	25	8.3	-	13	45	7	5.78
7	25	25.3	-	25	13	4	5.78
7	56	59.4	+	15	47	25	5.78
9	19	33.2	-	15	50	4	5.78
12	49	17.4	+	27	33	8	5.78
13	9	12.4	+	10	1	20	5.78
13	25	6.7	+	23	51	16	5.78
13	36	48.4	-	26	29	42	5.78
15	37	48.1	-	23	8	30	5.78
16	7	36.4	-	12	44	44	5.78
16	16	44.8	+	29	9	1	5.78
18	35	12.6	+	18	12	12	5.78
20	54	47.9	-	17	55	23	5.78
21	27	14.8	-	21	11	46	5.78
22	5	11.4	+	26	40	26	5.78
22	7	50.3	+	21	42	10	5.78
22	10	37.4	+	11	37	28	5.78
22	24	6.9	-	4	50	13	5.78
0	4	19.7	-	16	31	44	5.78
